# one row a sampled receiver. dis: bit a*4+e is SET when the bins and the
# reference cast answered that sun position differently. azimuths 120 240, elevations 5 15 30 60
x,y,z,dis,varies
27792,-40464,682,0,1
29968,-40464,668.875,40,1
32144,-40464,680.125,0,0
17424,-40496,1119,0,1
19600,-40496,851.625,0,0
21776,-40496,744,0,1
23952,-40496,670.625,0,1
26128,-40496,649,2,1
28304,-40496,646.375,0,1
30480,-40496,679.625,0,1
32656,-40496,644,8,1
17936,-40528,1102.75,128,1
20112,-40528,801,0,0
22288,-40528,736,0,1
24464,-40528,805.5,0,1
26640,-40528,669.25,2,1
28816,-40528,626,0,1
30992,-40528,656,128,1
16272,-40560,1144,0,1
18448,-40560,944.25,0,1
20624,-40560,792,0,1
22800,-40560,720,0,0
24976,-40560,740.75,0,1
27152,-40560,699.25,2,1
29328,-40560,683.625,0,1
31504,-40560,661,0,1
16784,-40592,1155.13,0,1
18960,-40592,908.875,128,1
21136,-40592,760,0,1
23312,-40592,717.75,0,0
25488,-40592,729.125,0,1
27664,-40592,657.875,0,1
29840,-40592,673,32,1
32016,-40592,656,0,1
17296,-40624,1102.25,0,1
19472,-40624,838.5,0,1
21648,-40624,746.625,0,1
23824,-40624,683,0,1
26000,-40624,659.375,0,1
28176,-40624,638.375,64,1
30352,-40624,674,0,1
32528,-40624,666.5,0,0
17808,-40656,1103.38,128,1
19984,-40656,789,0,0
22160,-40656,739,0,0
24336,-40656,773.75,0,1
26512,-40656,654,128,1
28688,-40656,613.625,0,1
30864,-40656,655,128,1
16144,-40688,1145.88,4,1
18320,-40688,989.75,64,1
20496,-40688,783,0,1
22672,-40688,723,0,1
24848,-40688,822.75,0,1
27024,-40688,683.125,0,1
29200,-40688,661.75,0,1
31376,-40688,656,0,1
16656,-40720,1152,8,1
18832,-40720,924.125,128,1
21008,-40720,771,0,0
23184,-40720,712,0,1
25360,-40720,700.625,0,1
27536,-40720,654.625,0,1
29712,-40720,667,0,1
31888,-40720,659.125,0,1
17168,-40752,1118,0,1
19344,-40752,844.5,0,1
21520,-40752,754.625,0,1
23696,-40752,721.625,0,1
25872,-40752,656,8,1
28048,-40752,636,0,1
30224,-40752,664,64,1
32400,-40752,703,0,0
17680,-40784,1086,0,1
19856,-40784,768.625,0,0
22032,-40784,744,0,0
24208,-40784,731.125,128,1
26384,-40784,660,0,1
28560,-40784,610.625,0,1
30736,-40784,648,0,1
32912,-40784,636.75,0,1
18192,-40816,1019,64,1
20368,-40816,762,0,0
22544,-40816,729.125,0,1
24720,-40816,863.625,0,1
26896,-40816,680,128,1
29072,-40816,651.375,0,1
31248,-40816,651.125,0,1
16528,-40848,1157,0,1
18704,-40848,929.75,0,1
20880,-40848,780.125,0,0
23056,-40848,712,0,1
25232,-40848,723.125,0,1
27408,-40848,678.125,0,1
29584,-40848,663.25,4,1
31760,-40848,656,0,1
17040,-40880,1134.75,0,1
19216,-40880,878.75,0,1
21392,-40880,760.375,0,1
23568,-40880,743,0,1
25744,-40880,662.375,0,1
27920,-40880,637,0,1
30096,-40880,666.25,64,1
32272,-40880,755,0,1
17552,-40912,1075,64,1
19728,-40912,752.375,0,0
21904,-40912,747,0,1
24080,-40912,692.25,0,1
26256,-40912,689.625,8,1
28432,-40912,620.375,68,1
30608,-40912,648,0,1
32784,-40912,678,0,0
18064,-40944,1031.88,64,1
20240,-40944,741.125,0,0
22416,-40944,736,0,1
24592,-40944,807.875,0,1
26768,-40944,680,0,1
28944,-40944,660.375,4,1
31120,-40944,646.875,0,1
16400,-40976,1169.25,64,1
18576,-40976,948,64,1
20752,-40976,771.125,0,0
22928,-40976,715,0,1
25104,-40976,740,0,1
27280,-40976,680,0,1
29456,-40976,645.875,4,1
31632,-40976,654.125,0,1
16912,-41008,1152.63,0,1
19088,-41008,893.625,0,1
21264,-41008,760,0,1
23440,-41008,729.625,0,1
25616,-41008,662.375,0,1
27792,-41008,638.625,0,1
29968,-41008,675.625,64,1
32144,-41008,781.5,0,1
17424,-41040,1082.63,64,1
19600,-41040,749,0,1
21776,-41040,753.625,0,1
23952,-41040,671.625,0,1
26128,-41040,690,0,1
28304,-41040,624.25,4,1
30480,-41040,647.375,0,1
32656,-41040,718.375,0,1
17936,-41072,1047.88,0,1
20112,-41072,722,0,0
22288,-41072,737.875,0,1
24464,-41072,719.125,0,1
26640,-41072,698,0,1
28816,-41072,647,0,1
30992,-41072,644.875,0,1
16272,-41104,1168,64,1
18448,-41104,972,64,1
20624,-41104,732.875,0,0
22800,-41104,725,0,1
24976,-41104,775,0,1
27152,-41104,680,128,1
29328,-41104,639.125,8,1
31504,-41104,651.125,0,1
16784,-41136,1166.25,0,1
18960,-41136,896.625,0,0
21136,-41136,753,0,1
23312,-41136,714.375,0,0
25488,-41136,656,0,1
27664,-41136,676.125,0,1
29840,-41136,688.625,192,1
32016,-41136,717.875,0,1
17296,-41168,1088.63,0,1
19472,-41168,764.75,0,1
21648,-41168,762.5,0,1
23824,-41168,667,0,1
26000,-41168,671.125,0,1
28176,-41168,647,64,1
30352,-41168,649.625,0,1
32528,-41168,752.625,0,1
17808,-41200,1060.88,0,1
19984,-41200,710.125,0,0
22160,-41200,735.25,0,1
24336,-41200,687.375,0,1
26512,-41200,734,0,1
28688,-41200,634.25,64,1
30864,-41200,645,0,1
16144,-41232,1168.75,0,1
18320,-41232,999.75,64,1
20496,-41232,708.875,0,0
22672,-41232,736.125,0,0
24848,-41232,746.125,0,1
27024,-41232,691.875,0,1
29200,-41232,641.75,0,1
31376,-41232,648,0,1
16656,-41264,1173.38,72,1
18832,-41264,896,0,1
21008,-41264,725.75,0,0
23184,-41264,699.25,0,1
25360,-41264,672.375,0,1
27536,-41264,680,4,1
29712,-41264,694.25,0,1
31888,-41264,663.5,0,1
17168,-41296,1102,0,1
19344,-41296,807.375,0,1
21520,-41296,733.875,0,1
23696,-41296,681.625,0,1
25872,-41296,670.625,0,1
28048,-41296,688.25,64,1
30224,-41296,641.75,0,1
32400,-41296,775.75,0,1
17680,-41328,1067,0,1
19856,-41328,716.875,0,0
22032,-41328,750,0,1
24208,-41328,677.125,128,1
26384,-41328,744.375,0,0
28560,-41328,658.875,0,1
30736,-41328,611.875,0,1
32912,-41328,606.125,0,1
18192,-41360,1023.88,0,1
20368,-41360,704,0,0
22544,-41360,718,0,1
24720,-41360,705.125,128,1
26896,-41360,724.5,0,1
29072,-41360,655,0,1
31248,-41360,641.875,0,1
16528,-41392,1169.75,64,1
18704,-41392,903.375,0,1
20880,-41392,703.75,0,0
23056,-41392,720.375,0,1
25232,-41392,687.375,0,1
27408,-41392,694,0,1
29584,-41392,696.25,0,1
31760,-41392,656,0,1
17040,-41424,1121.63,136,1
19216,-41424,818.375,0,1
21392,-41424,699,0,1
23568,-41424,698.875,0,0
25744,-41424,669.25,0,1
27920,-41424,706.625,64,1
30096,-41424,659.25,64,1
32272,-41424,710.875,0,1
17552,-41456,1073.13,0,1
19728,-41456,724.875,0,0
21904,-41456,737.125,0,1
24080,-41456,665.125,0,1
26256,-41456,759.25,0,0
28432,-41456,696,0,1
30608,-41456,536.75,0,1
32784,-41456,591.125,0,1
18064,-41488,1038,8,1
20240,-41488,706.875,0,0
22416,-41488,682,0,1
24592,-41488,665.875,64,1
26768,-41488,761,4,1
28944,-41488,667.875,0,1
31120,-41488,623.25,0,1
16400,-41520,1160,72,1
18576,-41520,924,128,1
20752,-41520,685.75,0,0
22928,-41520,699.625,0,0
25104,-41520,685.375,0,1
27280,-41520,713,0,1
29456,-41520,706.5,0,1
31632,-41520,653,0,0
16912,-41552,1149,8,1
19088,-41552,818.625,0,1
21264,-41552,704.625,8,1
23440,-41552,679.375,0,0
25616,-41552,658.375,0,1
27792,-41552,720,0,1
29968,-41552,648,0,1
32144,-41552,655.875,0,1
17424,-41584,1086,0,1
19600,-41584,734,0,1
21776,-41584,695,0,1
23952,-41584,678,128,1
26128,-41584,762.375,0,0
28304,-41584,736.375,128,1
30480,-41584,502.625,128,1
32656,-41584,557.875,0,1
17936,-41616,1052.88,64,1
20112,-41616,716.75,0,0
22288,-41616,662,0,1
24464,-41616,660.375,72,1
26640,-41616,772,0,1
28816,-41616,680.75,8,1
30992,-41616,537.25,0,1
16272,-41648,1163,0,1
18448,-41648,959,128,1
20624,-41648,683.375,0,0
22800,-41648,665.25,0,1
24976,-41648,663,0,1
27152,-41648,738.75,0,1
29328,-41648,705.875,0,1
31504,-41648,652.375,0,1
16784,-41680,1177.75,64,1
18960,-41680,836,0,1
21136,-41680,688.625,0,1
23312,-41680,656,0,1
25488,-41680,679.375,0,1
27664,-41680,735,0,1
29840,-41680,648,64,1
32016,-41680,638.375,0,1
17296,-41712,1105.75,0,1
19472,-41712,753,0,1
21648,-41712,677,0,1
23824,-41712,682.75,0,1
26000,-41712,751.125,0,0
28176,-41712,771.5,0,1
30352,-41712,521.75,0,1
32528,-41712,523.25,0,1
17808,-41744,1068.88,0,1
19984,-41744,707.625,0,0
22160,-41744,656,128,1
24336,-41744,663.5,64,1
26512,-41744,772.75,0,1
28688,-41744,697.375,0,1
30864,-41744,467,0,1
16144,-41776,1178,0,1
18320,-41776,1000.75,0,1
20496,-41776,674,0,0
22672,-41776,656,8,1
24848,-41776,673,0,1
27024,-41776,737.75,128,1
29200,-41776,692.625,0,1
31376,-41776,635,0,1
16656,-41808,1183.63,0,1
18832,-41808,864.375,0,1
21008,-41808,667.375,0,0
23184,-41808,656,0,1
25360,-41808,685.75,128,1
27536,-41808,754.75,8,1
29712,-41808,652,0,1
31888,-41808,606.625,0,1
17168,-41840,1118,8,1
19344,-41840,777,0,1
21520,-41840,667.125,0,1
23696,-41840,661,0,1
25872,-41840,717.125,0,1
28048,-41840,782.875,0,1
30224,-41840,538.875,8,1
32400,-41840,503,0,1
17680,-41872,1084.88,0,1
19856,-41872,716.125,0,0
22032,-41872,656,0,1
24208,-41872,659,0,1
26384,-41872,753,0,1
28560,-41872,747.25,0,1
30736,-41872,488.125,0,1
32912,-41872,335,0,1
18192,-41904,1017.63,128,1
20368,-41904,672.375,0,0
22544,-41904,656,0,1
24720,-41904,671.25,0,1
26896,-41904,714,128,1
29072,-41904,674.25,0,1
31248,-41904,604.625,0,1
16528,-41936,1172.38,0,1
18704,-41936,891.625,0,1
20880,-41936,660.375,0,0
23056,-41936,653,8,1
25232,-41936,680,0,1
27408,-41936,766.5,0,1
29584,-41936,664.375,64,1
31760,-41936,590.375,0,1
17040,-41968,1134,0,1
19216,-41968,808.875,0,1
21392,-41968,664,0,1
23568,-41968,659,0,1
25744,-41968,702.875,0,1
27920,-41968,762.125,0,1
30096,-41968,557.25,0,1
32272,-41968,479,0,1
17552,-42000,1099,0,1
19728,-42000,737.125,0,0
21904,-42000,662.125,0,1
24080,-42000,670.125,0,1
26256,-42000,731,0,1
28432,-42000,747.25,0,1
30608,-42000,513.25,0,1
32784,-42000,341.125,0,1
18064,-42032,1040.63,0,1
20240,-42032,685,0,0
22416,-42032,656,0,1
24592,-42032,668.25,0,1
26768,-42032,708,128,1
28944,-42032,682.375,0,1
31120,-42032,557.875,0,1
16400,-42064,1171,0,1
18576,-42064,916.75,0,1
20752,-42064,684.25,0,0
22928,-42064,627.625,0,1
25104,-42064,666.625,128,1
27280,-42064,778.625,0,1
29456,-42064,672,0,1
31632,-42064,597.75,0,1
16912,-42096,1150.75,0,1
19088,-42096,836.875,0,1
21264,-42096,659.125,0,1
23440,-42096,667,0,1
25616,-42096,701.625,0,1
27792,-42096,753,0,1
29968,-42096,588,0,1
32144,-42096,467,0,1
17424,-42128,1110.13,0,1
19600,-42128,755,0,1
21776,-42128,659,0,1
23952,-42128,675.125,8,1
26128,-42128,729,0,1
28304,-42128,718.75,0,1
30480,-42128,532.25,0,1
32656,-42128,341.875,0,1
17936,-42160,1062,0,1
20112,-42160,693.625,0,0
22288,-42160,647.25,0,1
24464,-42160,664.625,0,1
26640,-42160,708,0,1
28816,-42160,692.375,128,1
30992,-42160,552.625,0,0
16272,-42192,1179,0,1
18448,-42192,968.375,0,1
20624,-42192,686.75,0,0
22800,-42192,560,0,1
24976,-42192,659.25,0,1
27152,-42192,740.875,0,1
29328,-42192,673.625,0,1
31504,-42192,602.125,0,0
16784,-42224,1150.88,0,1
18960,-42224,843,0,1
21136,-42224,663.125,0,1
23312,-42224,670.875,0,1
25488,-42224,706.125,0,0
27664,-42224,762,0,1
29840,-42224,636.875,64,1
32016,-42224,470.125,0,1
17296,-42256,1118.13,0,1
19472,-42256,798.75,0,1
21648,-42256,642.875,0,1
23824,-42256,673.875,4,1
26000,-42256,740,0,1
28176,-42256,727,0,1
30352,-42256,556,0,1
32528,-42256,335.625,0,1
17808,-42288,1078,0,1
19984,-42288,713.625,0,0
22160,-42288,621,0,1
24336,-42288,658.375,64,1
26512,-42288,715,136,1
28688,-42288,690,128,1
30864,-42288,579.625,0,1
16144,-42320,1187,0,1
18320,-42320,1010.75,0,1
20496,-42320,688,0,0
22672,-42320,563,0,1
24848,-42320,658.625,64,1
27024,-42320,704,0,1
29200,-42320,680.25,0,1
31376,-42320,606.125,0,1
16656,-42352,1151.88,0,1
18832,-42352,864.875,0,1
21008,-42352,646,0,0
23184,-42352,640.75,0,1
25360,-42352,735.875,0,0
27536,-42352,755,0,1
29712,-42352,681.875,64,1
31888,-42352,479.125,0,1
17168,-42384,1120,0,1
19344,-42384,843.125,0,1
21520,-42384,622.375,0,1
23696,-42384,677,4,1
25872,-42384,733.125,0,1
28048,-42384,704.75,0,1
30224,-42384,593,8,1
32400,-42384,323.875,0,1
17680,-42416,1091.38,0,1
19856,-42416,726.625,0,0
22032,-42416,415.5,0,1
24208,-42416,656.75,0,1
26384,-42416,723,0,1
28560,-42416,696,0,1
30736,-42416,624.75,0,1
32912,-42416,103.75,0,1
18192,-42448,1023.38,0,1
20368,-42448,675,0,0
22544,-42448,558,0,1
24720,-42448,659.625,72,1
26896,-42448,704.375,0,1
29072,-42448,672.625,0,1
31248,-42448,613.875,0,1
16528,-42480,1161.88,0,1
18704,-42480,895.875,0,1
20880,-42480,660.125,0,0
23056,-42480,522.625,0,1
25232,-42480,722.25,0,0
27408,-42480,736,0,1
29584,-42480,691.625,0,1
31760,-42480,490,0,1
17040,-42512,1108.75,0,1
19216,-42512,833.75,0,1
21392,-42512,633,0,1
23568,-42512,670.125,0,1
25744,-42512,707,0,1
27920,-42512,685.25,0,1
30096,-42512,639.375,4,1
32272,-42512,300.875,0,1
17552,-42544,1099.38,0,1
19728,-42544,742,0,0
21904,-42544,284.375,0,1
24080,-42544,659.375,0,1
26256,-42544,731.375,0,1
28432,-42544,687.75,0,1
30608,-42544,623.25,0,1
32784,-42544,60.125,0,1
18064,-42576,1029.75,0,1
20240,-42576,682.375,0,0
22416,-42576,315.75,0,1
24592,-42576,661.375,64,1
26768,-42576,719.5,0,1
28944,-42576,675.625,0,1
31120,-42576,612.375,0,1
16400,-42608,1163,0,1
18576,-42608,913,0,1
20752,-42608,667.125,0,0
22928,-42608,359.75,0,1
25104,-42608,673.5,0,1
27280,-42608,694.875,0,1
29456,-42608,696.75,0,1
31632,-42608,474,0,1
16912,-42640,1123.13,0,1
19088,-42640,842.875,0,1
21264,-42640,614.5,0,1
23440,-42640,665.125,0,1
25616,-42640,683,0,1
27792,-42640,686.5,0,1
29968,-42640,672.625,0,1
32144,-42640,275.625,0,1
17424,-42672,1102.63,0,1
19600,-42672,752.125,0,1
21776,-42672,231.125,0,1
23952,-42672,660,0,1
26128,-42672,719.75,0,1
28304,-42672,690,0,1
30480,-42672,632.625,0,1
32656,-42672,34.5,0,1
17936,-42704,1045.75,128,1
20112,-42704,690,0,0
22288,-42704,266.125,0,1
24464,-42704,661.375,0,1
26640,-42704,758.125,0,0
28816,-42704,677,0,1
30992,-42704,607.25,0,1
16272,-42736,1158.25,0,1
18448,-42736,935.875,0,1
20624,-42736,664,0,1
22800,-42736,291.875,0,1
24976,-42736,659,0,1
27152,-42736,688,0,1
29328,-42736,686.125,128,1
31504,-42736,456.125,0,1
16784,-42768,1137.25,0,1
18960,-42768,874.75,0,1
21136,-42768,624,0,1
23312,-42768,664,0,1
25488,-42768,680.125,0,1
27664,-42768,693.25,0,1
29840,-42768,664.25,128,1
32016,-42768,271.875,0,1
17296,-42800,1117.63,0,1
19472,-42800,766.75,0,1
21648,-42800,257.875,0,1
23824,-42800,659.625,0,1
26000,-42800,716,0,1
28176,-42800,704.375,128,1
30352,-42800,643,0,1
32528,-42800,25,0,1
17808,-42832,1041.13,0,1
19984,-42832,693,0,1
22160,-42832,285.375,0,0
24336,-42832,661,0,1
26512,-42832,734.75,0,1
28688,-42832,677,0,1
30864,-42832,587.375,0,1
16144,-42864,1152,0,1
18320,-42864,950,0,1
20496,-42864,664,0,1
22672,-42864,243.375,0,1
24848,-42864,670.75,0,1
27024,-42864,695.875,8,1
29200,-42864,692.125,0,1
31376,-42864,451,0,1
16656,-42896,1134,0,1
18832,-42896,901.125,0,1
21008,-42896,637.875,0,1
23184,-42896,631.5,0,1
25360,-42896,669.875,128,1
27536,-42896,714.5,0,1
29712,-42896,662,128,1
31888,-42896,298.5,0,1
17168,-42928,1131,8,1
19344,-42928,778,0,1
21520,-42928,363.375,0,1
23696,-42928,659.625,0,1
25872,-42928,713.5,0,1
28048,-42928,696,8,1
30224,-42928,662.75,0,1
32400,-42928,31.75,0,1
17680,-42960,1052.38,0,1
19856,-42960,701,0,0
22032,-42960,313.125,0,1
24208,-42960,652,0,1
26384,-42960,727.125,0,1
28560,-42960,699.625,0,1
30736,-42960,594.25,0,1
32912,-42960,54,64,1
18192,-42992,960,0,1
20368,-42992,662.125,0,1
22544,-42992,280.625,0,1
24720,-42992,721,0,1
26896,-42992,713,136,1
29072,-42992,704,8,1
31248,-42992,469.875,128,1
16528,-43024,1132.13,0,1
18704,-43024,886.125,0,1
20880,-43024,662.75,0,1
23056,-43024,591.375,0,1
25232,-43024,668.625,0,1
27408,-43024,748.5,0,1
29584,-43024,668.125,0,1
31760,-43024,326.75,0,1
17040,-43056,1142,0,1
19216,-43056,793,0,1
21392,-43056,458.375,0,1
23568,-43056,657,0,1
25744,-43056,662.625,128,1
27920,-43056,700.375,0,1
30096,-43056,651,0,1
32272,-43056,66,0,1
17552,-43088,1072.25,0,1
19728,-43088,708,0,0
21904,-43088,496.375,0,1
24080,-43088,639.375,0,1
26256,-43088,746,0,1
28432,-43088,714.5,0,1
30608,-43088,632.125,0,1
32784,-43088,31.125,0,1
18064,-43120,957,0,1
20240,-43120,661,0,0
22416,-43120,450.75,0,1
24592,-43120,707.125,0,1
26768,-43120,735.875,128,1
28944,-43120,701.75,0,1
31120,-43120,500,8,1
16400,-43152,1124.13,0,1
18576,-43152,874.125,0,1
20752,-43152,672,0,1
22928,-43152,598.125,0,1
25104,-43152,683.625,8,1
27280,-43152,793,0,1
29456,-43152,678,0,1
31632,-43152,327.5,0,1
16912,-43184,1104.88,0,1
19088,-43184,803.75,128,1
21264,-43184,597.75,0,1
23440,-43184,662,0,1
25616,-43184,649.375,0,1
27792,-43184,732.75,0,0
29968,-43184,643,0,1
32144,-43184,141,0,1
17424,-43216,1053.63,0,1
19600,-43216,708,0,1
21776,-43216,565.75,0,1
23952,-43216,638.375,0,1
26128,-43216,727.5,0,1
28304,-43216,720.875,0,1
30480,-43216,650.625,4,1
32656,-43216,38.875,0,1
17936,-43248,961.75,0,1
20112,-43248,650,0,0
22288,-43248,588.625,0,1
24464,-43248,664.75,0,1
26640,-43248,742.875,128,1
28816,-43248,685,0,1
30992,-43248,531.625,0,1
16272,-43280,1110.75,0,1
18448,-43280,874.875,0,1
20624,-43280,670.125,0,1
22800,-43280,600,0,1
24976,-43280,666.375,0,1
27152,-43280,836.625,0,1
29328,-43280,695.125,0,1
31504,-43280,348.125,0,1
16784,-43312,1099.63,0,1
18960,-43312,798,0,1
21136,-43312,639,0,1
23312,-43312,672,0,1
25488,-43312,650.5,4,1
27664,-43312,875.5,0,1
29840,-43312,651,0,1
32016,-43312,224.375,0,1
17296,-43344,1047.63,8,1
19472,-43344,711.625,0,1
21648,-43344,633,0,1
23824,-43344,631,128,1
26000,-43344,675,128,1
28176,-43344,712.375,0,1
30352,-43344,640,132,1
32528,-43344,106.875,0,1
17808,-43376,969.125,0,1
19984,-43376,643,0,0
22160,-43376,621.5,0,1
24336,-43376,655.25,0,1
26512,-43376,732.625,128,1
28688,-43376,695,0,1
30864,-43376,564.875,0,1
16144,-43408,1107,0,1
18320,-43408,881,0,1
20496,-43408,658,0,1
22672,-43408,608,0,1
24848,-43408,656.25,0,1
27024,-43408,870.75,0,1
29200,-43408,711.875,0,1
31376,-43408,425.875,128,1
16656,-43440,1092.63,128,1
18832,-43440,795.625,136,1
21008,-43440,662.625,0,0
23184,-43440,666,0,1
25360,-43440,664.375,0,1
27536,-43440,975.875,0,1
29712,-43440,666,0,1
31888,-43440,299.375,0,1
17168,-43472,1053.63,8,1
19344,-43472,717,0,1
21520,-43472,641,0,1
23696,-43472,625.25,128,1
25872,-43472,654.625,0,1
28048,-43472,725.125,0,1
30224,-43472,647,0,1
32400,-43472,163.875,0,1
17680,-43504,980.125,128,1
19856,-43504,651,0,0
22032,-43504,634.875,0,1
24208,-43504,621,128,1
26384,-43504,689.125,8,1
28560,-43504,741,0,1
30736,-43504,624.5,0,1
32912,-43504,375.875,8,1
18192,-43536,892,0,1
20368,-43536,637,0,0
22544,-43536,629.75,0,1
24720,-43536,666.25,0,1
26896,-43536,866.25,128,1
29072,-43536,732,0,1
31248,-43536,481,0,1
16528,-43568,1086.38,0,1
18704,-43568,807.375,128,1
20880,-43568,674.625,0,0
23056,-43568,623.125,0,0
25232,-43568,671.375,0,1
27408,-43568,941.875,0,1
29584,-43568,688.125,8,1
31760,-43568,334.375,0,1
17040,-43600,1058,0,1
19216,-43600,725,0,1
21392,-43600,651.625,0,0
23568,-43600,605.625,0,1
25744,-43600,654.5,0,1
27920,-43600,795.75,0,1
30096,-43600,698,0,1
32272,-43600,231.375,0,1
17552,-43632,996.125,0,1
19728,-43632,659,0,0
21904,-43632,648,0,0
24080,-43632,616.75,128,1
26256,-43632,651.875,0,1
28432,-43632,773,0,1
30608,-43632,643.25,4,1
32784,-43632,372.375,0,1
18064,-43664,908,0,1
20240,-43664,624.125,0,1
22416,-43664,634.875,0,1
24592,-43664,659.75,0,1
26768,-43664,804.875,0,1
28944,-43664,735.25,0,1
31120,-43664,536.625,0,1
16400,-43696,1077.75,0,1
18576,-43696,815.375,128,1
20752,-43696,687.375,0,0
22928,-43696,604.25,0,1
25104,-43696,672,0,1
27280,-43696,893.75,0,1
29456,-43696,684.75,0,1
31632,-43696,371.25,0,1
16912,-43728,1059.38,0,1
19088,-43728,736.625,0,1
21264,-43728,656,0,1
23440,-43728,576.625,8,1
25616,-43728,658.375,0,1
27792,-43728,844.5,0,1
29968,-43728,725.375,0,1
32144,-43728,341.25,0,1
17424,-43760,1014,0,1
19600,-43760,668.875,128,1
21776,-43760,646.125,0,1
23952,-43760,602.75,0,1
26128,-43760,640.375,128,1
28304,-43760,749.625,0,1
30480,-43760,666.875,0,1
32656,-43760,427.125,0,1
17936,-43792,924,0,1
20112,-43792,619,0,1
22288,-43792,625,0,1
24464,-43792,612,0,1
26640,-43792,713.75,128,1
28816,-43792,721,0,1
30992,-43792,641.875,0,1
16272,-43824,1069.38,0,1
18448,-43824,821.625,128,1
20624,-43824,670.25,0,1
22800,-43824,608,0,1
24976,-43824,672,0,1
27152,-43824,848,0,1
29328,-43824,717.25,0,1
31504,-43824,468.625,0,1
16784,-43856,1077.38,0,1
18960,-43856,749,128,1
21136,-43856,658.625,0,1
23312,-43856,554.25,128,1
25488,-43856,665.125,8,1
27664,-43856,834.625,128,1
29840,-43856,736.125,0,1
32016,-43856,438.75,136,1
17296,-43888,1024,64,1
19472,-43888,678,0,1
21648,-43888,643.125,0,1
23824,-43888,581.75,0,1
26000,-43888,654.5,0,1
28176,-43888,756,0,1
30352,-43888,726.375,0,1
32528,-43888,496.25,128,1
17808,-43920,945,0,1
19984,-43920,633.125,0,0
22160,-43920,617,8,1
24336,-43920,627.625,0,1
26512,-43920,640,0,1
28688,-43920,719.75,0,1
30864,-43920,651.875,0,1
16144,-43952,1071.38,0,1
18320,-43952,842,0,1
20496,-43952,667,0,0
22672,-43952,596.25,0,0
24848,-43952,664.125,0,1
27024,-43952,838.5,0,1
29200,-43952,767.375,0,1
31376,-43952,544.625,0,1
16656,-43984,1087,8,1
18832,-43984,757.375,0,1
21008,-43984,650.375,0,0
23184,-43984,551.375,0,1
25360,-43984,669.75,0,1
27536,-43984,817.375,0,1
29712,-43984,757.25,0,1
31888,-43984,549.75,0,1
17168,-44016,1025.88,64,1
19344,-44016,691,0,1
21520,-44016,629.125,0,1
23696,-44016,563.875,0,1
25872,-44016,656.25,0,1
28048,-44016,803.75,0,1
30224,-44016,725.875,0,1
32400,-44016,573.125,0,1
17680,-44048,972.125,0,1
19856,-44048,639.875,0,0
22032,-44048,604.125,8,1
24208,-44048,626.875,0,1
26384,-44048,614,128,1
28560,-44048,731.125,0,1
30736,-44048,692.25,0,1
32912,-44048,590.125,0,1
18192,-44080,868,0,1
20368,-44080,649,0,1
22544,-44080,603,0,0
24720,-44080,618.875,0,1
26896,-44080,743.5,128,1
29072,-44080,797.625,0,1
31248,-44080,634.5,0,1
16528,-44112,1080,0,1
18704,-44112,774,0,1
20880,-44112,636.625,0,1
23056,-44112,569.625,0,1
25232,-44112,665.25,0,1
27408,-44112,805.875,8,1
29584,-44112,739.375,0,1
31760,-44112,564.75,0,1
17040,-44144,1022.13,64,1
19216,-44144,702,0,1
21392,-44144,613,0,1
23568,-44144,546,8,1
25744,-44144,631.375,0,1
27920,-44144,858.75,0,1
30096,-44144,736.875,0,1
32272,-44144,593.625,0,1
17552,-44176,995,0,1
19728,-44176,646,0,0
21904,-44176,583.125,8,1
24080,-44176,610.5,0,1
26256,-44176,619.875,0,1
28432,-44176,734,0,1
30608,-44176,718,128,1
32784,-44176,580.5,0,1
18064,-44208,899.625,0,1
20240,-44208,624.625,0,1
22416,-44208,592.75,0,0
24592,-44208,628.375,0,1
26768,-44208,679.125,0,1
28944,-44208,758.25,0,1
31120,-44208,636.75,0,1
16400,-44240,1080.63,0,1
18576,-44240,790.375,0,1
20752,-44240,632,0,1
22928,-44240,561,0,1
25104,-44240,671.375,0,1
27280,-44240,796.25,0,1
29456,-44240,740,8,1
31632,-44240,550.125,0,1
16912,-44272,1028.88,0,1
19088,-44272,718,0,1
21264,-44272,605,0,1
23440,-44272,531.875,0,1
25616,-44272,617,0,1
27792,-44272,866.125,0,1
29968,-44272,720.75,0,1
32144,-44272,546.25,0,1
17424,-44304,1011,0,1
19600,-44304,654,0,1
21776,-44304,572.125,0,1
23952,-44304,571.625,0,1
26128,-44304,640.125,0,1
28304,-44304,760.375,0,1
30480,-44304,717.25,0,1
32656,-44304,550.75,0,1
17936,-44336,936,0,1
20112,-44336,624,0,1
22288,-44336,545.375,0,1
24464,-44336,519.375,0,1
26640,-44336,694.125,8,1
28816,-44336,720.125,0,1
30992,-44336,650.25,0,1
16272,-44368,1090.63,0,1
18448,-44368,818.375,0,1
20624,-44368,632,0,1
22800,-44368,525.375,0,0
24976,-44368,553.625,0,1
27152,-44368,745.375,0,1
29328,-44368,727.375,0,1
31504,-44368,627.625,0,1
16784,-44400,1040.63,0,1
18960,-44400,738.875,128,1
21136,-44400,600,0,1
23312,-44400,518.875,0,1
25488,-44400,569.125,0,1
27664,-44400,836,0,1
29840,-44400,713.125,0,1
32016,-44400,524.125,0,1
17296,-44432,1011,0,1
19472,-44432,670,128,1
21648,-44432,566,0,1
23824,-44432,564.875,8,1
26000,-44432,611.375,0,1
